trunc_time,open_price,high_price,low_price,close_price,volume
2022-06-29,22100,23300,22100,22600,13808600
2022-06-30,22550,22750,21500,21500,18789800
2022-07-01,21400,22050,20700,22000,16869800
2022-07-04,22300,22950,22100,22350,22132700
2022-07-05,22400,23600,22350,23050,30049300
2022-07-06,22600,23400,22450,22500,17725300
2022-07-07,22500,23150,22100,22600,15935900
2022-07-08,23000,23050,22350,22500,15739700
2022-07-11,22250,22450,21650,22050,21170600
2022-07-12,22150,22800,21950,22600,12469100
2022-07-13,22600,23400,22600,23050,17150700
2022-07-14,22900,23350,22800,23300,12876400
2022-07-15,23400,23750,22950,23000,16982600
2022-07-18,23050,23400,22550,22550,14305700
2022-07-19,22550,23150,22450,22950,11691000
2022-07-20,23250,23500,22950,23050,11199600
2022-07-21,23050,23600,23000,23100,17945400
2022-07-22,23300,23500,23000,23000,11581700
2022-07-25,23000,23300,22800,22850,6665200
2022-07-26,22950,22950,22700,22950,9279700
2022-07-27,22850,23050,22750,23050,9170900
2022-07-28,23350,24650,23250,24450,40238200
2022-07-29,24650,24900,24300,24700,17762000
2022-08-01,24500,25600,24500,25200,16701100
2022-08-02,25000,25500,24850,24950,18607500
2022-08-03,24850,25650,24750,25450,14338500
2022-08-04,25650,25700,25100,25200,13127200
2022-08-05,25100,25250,24850,25250,12665800
2022-08-08,25250,25650,25100,25300,7664100
2022-08-09,25300,25500,25000,25250,7863800
2022-08-10,25200,25300,24900,24900,8967800
2022-08-11,25200,25600,24800,25200,15664300
2022-08-12,25050,25650,25050,25650,8391200
2022-08-15,25700,26350,25650,25650,13671000
2022-08-16,25800,25800,25350,25550,9490900
2022-08-17,25550,25600,25300,25400,11130300
2022-08-18,25200,25650,25000,25200,12921000
2022-08-19,25250,25500,25050,25100,7722200
2022-08-22,25000,25200,24700,24700,9667900
2022-08-23,24600,25000,24300,25000,9877300
2022-08-24,25100,25550,24800,25400,13326500
2022-08-25,25550,25650,25400,25650,8891300
2022-08-26,25700,25800,25100,25100,10738200
2022-08-29,24700,24850,24050,24850,15059400
2022-08-30,24900,25100,24650,24650,8084200
2022-08-31,24550,24900,24400,24800,7673100
2022-09-05,24700,24850,24600,24700,5292400
2022-09-06,24700,25050,24650,24700,6307900
2022-09-07,24700,25450,24350,24350,22424200
2022-09-08,24700,24700,23900,23900,10363500
2022-09-09,24000,24050,22650,23750,21144800
2022-09-12,23750,23900,23100,23100,5734900
2022-09-13,23000,23450,23000,23050,6532800
2022-09-14,22650,23050,22500,23050,10170600
2022-09-15,23250,23350,22800,23050,8396500
2022-09-16,22950,23000,22450,22450,16349600
2022-09-19,22600,22650,21600,21600,10742400
2022-09-20,21900,22300,21650,22150,6368400
2022-09-21,22050,22100,21750,21750,3707700
2022-09-22,21450,21950,21450,21950,5220700
2022-09-23,21800,22000,21450,21450,6962300
2022-09-26,20950,21000,20250,20500,16606500
2022-09-27,20800,20800,20400,20500,5440900
2022-09-28,20200,20600,20150,20300,6498700
2022-09-29,20600,20700,19700,19700,7927300
2022-09-30,19600,20800,19550,20600,16490500
2022-10-03,20300,20400,19200,19200,14937100
2022-10-04,19750,19750,18600,18750,15971100
2022-10-05,19350,19500,19000,19250,10610300
2022-10-06,19350,19350,17950,18000,18656100
2022-10-07,17600,17600,16750,16750,40976500
2022-10-10,16200,17250,15750,17000,34119100
2022-10-11,16950,17000,15850,15850,24976900
2022-10-12,15950,16950,15900,16950,15160800
2022-10-13,17050,17700,16950,17650,16491000
2022-10-14,18100,18100,17450,17650,25065100
2022-10-17,17500,18150,17350,18150,12846000
2022-10-18,18500,18650,17500,17700,14148300
2022-10-19,17750,17850,16900,17300,17992600
2022-10-20,17250,17750,16900,17150,13245100
2022-10-21,17100,17250,15950,15950,22530300
2022-10-24,16050,16350,14850,14850,27147400
2022-10-25,14900,15850,14050,14900,22832700
2022-10-26,15150,15400,14800,15000,7624800
2022-10-27,15000,16050,15000,16050,21985200
2022-10-28,16450,16850,16100,16150,18824600
2022-10-31,16200,16500,15600,16150,16782900
2022-11-01,16500,17250,16350,16900,29458400
2022-11-02,16900,17300,16750,16900,19123400
2022-11-03,16800,17450,16800,17250,19534000
2022-11-04,17050,17250,16050,16600,32100600
2022-11-07,16350,16700,15500,15500,20698900
